Company Name,Website,Email,Phone,Fax,Address
ARI-Armaturen Albert Richter GmbH & Co. KG,www.ari-armaturen.de,info.vertrieb@ari-armaturen.com,4952079940.0,495208000000.0,ARI-Armaturen Albert Richter GmbH & Co. KGMergelheide 56-6033758 Schloß Holte-StukenbrockDeutschland
Armaturenfabrik FranzSchneider GmbH & Co. KG,http://www.as-schneider.com,rolf.kummer@as-schneider.com,4971331010.0,497133000000.0,Armaturenfabrik FranzSchneider GmbH & Co. KGBahnhofplatz 1274226 NordheimDeutschland
Armaturenwerk Hötensleben GmbH,www.awh.eu,info@awh.de,4939405920.0,493941000000.0,Armaturenwerk Hötensleben GmbHSchulstr. 5-639393 HötenslebenDeutschland
Armaturenwerk Hötensleben GmbH,www.awh.eu,info@awh.de,4939405920.0,493941000000.0,Armaturenwerk Hötensleben GmbHSchulstr. 5-639393 HötenslebenDeutschland
Arno Arnold GmbH,www.arno-arnold.de,info@arno-arnold.de,496104000000.0,496104000000.0,Arno Arnold GmbHBieberer Str. 16163179 ObertshausenDeutschland
Arno Werkzeuge Karl-Heinz Arnold GmbH,www.arno.de,info@arnold.de,49711348020.0,4971130000000.0,Arno Werkzeuge Karl-Heinz Arnold GmbHKarlsbader Str. 473760 OstfildernDeutschland
Arnold Umformtechnik GmbH & Co.KG,www.arnold-umformtechnik.de,Invoices@arnold-fastening.com,4979478210.0,497948000000.0,Arnold Umformtechnik GmbH & Co.KGCarl-Arnold-Str. 2574670 ForchtenbergDeutschland
Arnz Flott GmbH Werkzeugmaschinen,www.flott.de,info@flott.de,4921919790.0,492192000000.0,Arnz Flott GmbH WerkzeugmaschinenVieringhausen 13142857 RemscheidDeutschland
ARVAL Deutschland GmbH,www.arval.de,kontakt@arval.de,4989744230.0,498974000000.0,ARVAL Deutschland GmbHBajuwarenring 582041 OberhachingDeutschland
arvato Systems GmbH,info@arvato-systems.de,info@arvato-logistics-services.de,4952420000000.0,49524200000000.0,arvato Systems GmbHAn der Autobahn 20033333 GüterslohDeutschland
AS-International Association,www.as-interface.net,info@as-interface.net,496051000000.0,496051000000.0,AS-International AssociationZum Taubengarten 5263571 GelnhausenDeutschland
1A Edelstahl GmbH,www.aschl-edelstahl.com,office@aschl-edelstahl.com,437248000000.0,437243000000.0,1A Edelstahl GmbHGeisensheim 64632 PICHL / WELSÖsterreich
ASCO Numatics GmbH,www.ascojoucomatic.de,info@ascojoucomatic.de,4972379960.0,4972379961.0,ASCO Numatics GmbHOtto-Hahn-Str. 575248 Ölbronn-DürrnDeutschland
asecos GmbH,www.asecos.com,info@asecos.com,49605192200.0,496052000000.0,asecos GmbHWeiherfeldsiedlung 16- 1863584 GründauDeutschland
ASENTICS GmbH & Co. KG,www.asentics.de,info@asentics.de,49271303910.0,492713000000.0,ASENTICS GmbH & Co. KGBirlenbacher Str. 1857078 SiegenDeutschland
QDA SOLUTIONS GmbH,www.qda-solutions.com,info@qda-solutions.com,49451610770.0,49451621777.0,QDA SOLUTIONS GmbHHeiligen-Geist-Kamp 4 A23568 LübeckDeutschland
ASKIA GmbH,www.askiagmbh.de,info@askiagmbh.de,4921550000000.0,4921550000000.0,ASKIA GmbHDrahtzieher Weg 547877 WillichDeutschland
ASMPT GmbH & Co. KG,https://smt.asmpt.com/,web.asm@asmpt.com,4989208000.0,49892100000000.0,ASMPT GmbH & Co. KGRupert-Mayer-Str. 4881379 MünchenDeutschland
ASS Maschinenbau GmbH,www.ass-automation.com/de,info@ass-automation.com,492207000000.0,4922070000000.0,ASS Maschinenbau GmbHKlef 251491 OverathDeutschland
ASSCON Systemtechnik- Elektronik GmbH,www.asscon.de,info@asscon.de,498232000000.0,49823190054.0,ASSCON Systemtechnik- Elektronik GmbHMesserschmittring 3586343 KönigsbrunnDeutschland
Asseco Solutions AG,http://www.scslive.com,info@asseco.de,49721914320.0,4972190000000.0,Asseco Solutions AGAmalienbadstr. 41 c76227 KarlsruheDeutschland
assonic Dorstener Siebtechnik GmbH,www.assonic.de,info@assonic.de,4921920000000.0,4921920000000.0,assonic Dorstener Siebtechnik GmbHAm Graben 2-642477 RadevormwaldDeutschland
AST Beschichtungstechnik,www.thermcoat.de,ast@thermcoat.de,49795593600.0,497956000000.0,AST BeschichtungstechnikRudolf-Diesel-Str. 674585 Rot am SeeDeutschland
ASTA Eismann GmbH,www.asta-eismann.de,info@asta-eismann.de,49252593060.0,492526000000.0,ASTA Eismann GmbHMark I 1659269 BeckumDeutschland
STÜBBE GmbH & Co. KG,stuebbe.com,contact@stuebbe.de,4957337990.0,4957340000000.0,STÜBBE GmbH & Co. KGHollwieser Str. 532602 VlothoDeutschland
Asyril SA,www.asyril.ch,N/A,41266537191.0,221690.0,N/A
ASYS Automatisierungssysteme GmbH,www.asys-group.com,info@asys-group.com,49734898550.0,497349000000.0,ASYS Automatisierungssysteme GmbHBenzstr. 1089160 DornstadtDeutschland
AT-Automation Technology GmbH,www.automationtechnology.de,info@automationtechnology.de,494532000000.0,4945320000000.0,AT-Automation Technology GmbHHermann-Bössow-Str. 6-823843 Bad OldesloeDeutschland
AT&S Austria Technologie & Systemtechnik Aktiengesellschaft,www.ats.net,info@ats.net,4338422000.0,433842000000.0,AT&S Austria Technologie & Systemtechnik AktiengesellschaftFabriksgasse 138700 Leoben-HinterbergÖsterreich
ATEcare Service GmbH & Co. KG,www.ATEcare.de,info@ATEcare.com,498131000000000.0,498131000000000.0,ATEcare Service GmbH & Co. KGKirchbergstr. 2186551 AichachDeutschland
ATEK Antriebstechnik Willi Glapiak GmbH,www.atek.de,claudia.fuetterer@atek.de,49410179530.0,494102000000.0,ATEK Antriebstechnik Willi Glapiak GmbHSiemensstr. 4725462 RellingenDeutschland
ATF GmbH,www.atf-collenberg.de,ino@atf-collenberg.de,49937697110.0,499377000000.0,ATF GmbHBildstr. 27 a97903 CollenbergDeutschland
ATHOS Elektrowerkzeuge GmbH,www.athos-de.de,N/A,492352000000.0,2558515.0,N/A
Atlanta Antriebssysteme GmbH,atlantagmbh.de,Info@AtlantaGmbH.de,49714270010.0,497143000000.0,Atlanta Antriebssysteme GmbHAdolf-Heim-Str. 1674321 Bietigheim-BissingenDeutschland
Atlantic C GmbH,www.atlanticc.info,info@atlanticc.com,496532000000.0,49653200000000.0,Atlantic C GmbHSaarallee 1854470 Bernkastel-KuesDeutschland
Atlas Copco Kompressoren und Drucklufttechnik GmbH,www.atlascopco.com,atlascopco.deutschland@de.atlascopco.com,4920121770.0,3545141.0,N/A
Atlas Copco Tools Central Europe GmbH,www.atlascopco.com,tools.de@atlascopco.com,4920121770.0,492012000000.0,Atlas Copco Tools Central Europe GmbHLangemarckstr. 3545141 EssenDeutschland
ATLAS-Schuhfabrik GmbH & Co. KG,www.atlasschuhe.de,info@atlasschuhe.de,4923192420.0,492319000000.0,ATLAS-Schuhfabrik GmbH & Co. KGFrische Luft 15944319 DortmundDeutschland
ATMOS MedizinTechnik GmbH & Co. KG,atmosmed.de,atmos@atmosmed.de,4976536890.0,497654000000.0,ATMOS MedizinTechnik GmbH & Co. KGLudwig-Kegel-Str. 1679853 LenzkirchDeutschland
ATOS SPA,www.atos.com,scmail@atos.com,39331922078.0,39331920005.0,ATOS SPAVia alla Piana 5721018 Sesto Calende VAItalien
ATR Industrie-Elektronik GmbH,www.atrie.de,info@atrie.de,492152000000.0,492152000000.0,ATR Industrie-Elektronik GmbHSiempelkampstr. 5047803 KrefeldDeutschland
ATS-Tanner GmbH Banderoliersysteme,www.ats-tanner.de,info@-ats-tanner.de,4962210000000.0,4962210000000.0,ATS-Tanner GmbH BanderoliersystemeIm Breitspiel 669126 HeidelbergDeutschland
attoCube Systems AG,www.attocube.com,info@attocube.com,498929000000.0,498942000000000.0,attoCube Systems AGEglfinger Weg 285540 HaarDeutschland
Ätztechnik Herz GmbH & Co.,www.aetztechnik-herz.de,info@aetztechnik-herz.de,49740492140.0,497405000000.0,Ätztechnik Herz GmbH & Co.Industriegebiet78736 EpfendorfDeutschland
AUCOTEAM GmbH,www.aucoteam.de,brhiemeier@aucoteam.de,493042000000.0,494232709.0,AUCOTEAM GmbHStorkower Str. 115 a10407 BerlinDeutschland
AUCOTEC AG,www.aucotec.com,info@aucotec.com,4951161030.0,49511614074.0,AUCOTEC AGHannoversche Str. 10530916 IsernhagenDeutschland
AUER Packaging GmbH,www.auer-packaging.de,info@auer-packaging.de,498076000000.0,4980760000000.0,AUER Packaging GmbHAm Kroit 25/2783123 AmerangDeutschland
August Mink GmbH & Co. KG,www.mink-buersten.de,info@mink-buersten.de,49716140310.0,497161000000.0,August Mink GmbH & Co. KGWilhelm-Zwick-Str. 13 -3073035 GöppingenDeutschland
Rüggeberg GmbH & Co. KG PFERD-Werkzeuge,www.pferd.com/de,info@pferd.com,492264900.0,4922649400.0,Rüggeberg GmbH & Co. KG PFERD-WerkzeugeHauptstr. 1351709 MarienheideDeutschland
August Steinmeyer GmbH & Co. KG,steinmeyer.com,info@steinmeyer.com,49743112880.0,497431000000.0,August Steinmeyer GmbH & Co. KGRiedstr. 772458 AlbstadtDeutschland
AUKOM e.V. c/o Dr. Franz Wäldele,www.aukom.info,webmaster@aukom.info,493521000000.0,1138116.0,N/A
Auktionen Huber Andreas Huber,www.auktionen-huber.de,info@auktionen-huber.de,498915000000.0,4989150000000.0,Auktionen Huber Andreas HuberLeopoldstr. 24480807 MünchenDeutschland
AUMA Riester GmbH & Co. KG,www.auma.com,Riester@auma.com,4976318090.0,4976320000000.0,AUMA Riester GmbH & Co. KGAumastr. 179379 MüllheimDeutschland
Aurolia Technologies GmbH,www.aurolia.de,info@aurolia.de,4936930000000000.0,4936930000000000.0,Aurolia Technologies GmbHAuf der Höhe 198617 MeiningenDeutschland
ausecus GmbH,www.ausecus.com,info@ausecus.com,498212000000.0,4982120000000.0,ausecus GmbHWerner-von-Siemens-Str. 686159 AugsburgDeutschland
Autodesk GmbH,www.autodesk.de,infoline.muc@autodesk.com,4989547690.0,498955000000.0,Autodesk GmbHAidenbachstr. 5681379 MünchenDeutschland
AutoForm Engineering GmbH,www.autoform.com,info@autoform.ch,41434446161.0,41434446162.0,AutoForm Engineering GmbHFällmisstr. 28832 WilenSchweiz
Automata GmbH & Co. KG,www.cannon-automata.com,info.automata.de@cannon.com,49823379160.0,498234000000.0,Automata GmbH & Co. KGGewerbering 586510 RiedDeutschland
API Automated Precision Europe GmbH,http://apisensor.com,info@apisensor.com,4962220000000.0,49622200000000.0,API Automated Precision Europe GmbHIm Breitspiel 1769126 HeidelbergDeutschland
AUTOMATION W + R GmbH,N/A,N/A,N/A,N/A,N/A
Automation24 GmbH,www.automation24.com,N/A,492015000000.0,4920150000000.0,Automation24 GmbHHinsbecker Löh 1045257 EssenDeutschland
Autostore System GmbH,www.autostoresystem.com,N/A,1041069.0,N/A,N/A
AUTOTRONIK-SMT GmbH,www.autotronik-smt.com,office@autotronik-smt.com,499622000000.0,499622000000.0,AUTOTRONIK-SMT GmbHSulzbacher Str. 11192224 AmbergDeutschland
autoVimation GmbH Peter Neuhaus,www.autovimation.com,sales@autovimation.com,497216000000.0,497216000000.0,autoVimation GmbH Peter NeuhausRömerweg 176287 RheinstettenDeutschland
AUVESY GmbH,www.auvesy.de,info@auvesy.de,4963420000000.0,4963420000000.0,AUVESY GmbHFichtenstr. 38 B76829 LandauDeutschland
BHS Process Technology GmbH & Co. KG,www.ava-huep.de,info@ava-huep.de,49815293920.0,498153000000.0,BHS Process Technology GmbH & Co. KGHeinestr. 582211 HerrschingDeutschland
Aventics GmbH,www.aventics.com,Anfrage.De@Emerson.com,4951121360.0,495112000000.0,Aventics GmbHUlmer Str. 430880 LaatzenDeutschland
AVL Deutschland GmbH,www.avl.com,avl.deutschland@avl.com,49613471790.0,49613500000000.0,AVL Deutschland GmbHPeter-Sander-Str. 3255252 Mainz-KastelDeutschland
Avrios International AG,http://www.avrios.com,hello@avrios.com,418922000000.0,508003.0,N/A
AVS Ing. J.C. Römer GmbH,www.avs-roemer.de,info@avs-roemer.de,49817992610.0,498180000000.0,AVS Ing. J.C. Römer GmbHGrundstr. 782549 KönigsdorfDeutschland
N/A,www.axa-maschinenbau.de,mail@axa-maschinenbau.de,492555870.0,4925551496.0,AXA Entwicklungs- und Maschinenbau GmbHMünsterstr. 5748624 SchöppingenDeutschland
Axel Semrau GmbH & Co. KG,www.axel-semrau.de,info@axel-semrau.de,49233912090.0,4923396030.0,Axel Semrau GmbH & Co. KGStefansbecke 4245549 SprockhövelDeutschland
Axelent GmbH,www.axelent.de/,sales@axelent.de,497113000000.0,4971130000000.0,Axelent GmbHTränkestr. 1170597 StuttgartDeutschland
AxFlow GmbH,www.axflow.de,info@axflow.de,49211238060.0,492112000000.0,AxFlow GmbHTheodorstr. 10540472 DüsseldorfDeutschland
GFT Smart Technology Solutions GmbH,www.gft.com,info@axoom.com,49.0,176131.0,N/A
AZ-Armaturen GmbH,az-armaturen.de,info@az-armaturen.de,49772175040.0,497722000000.0,AZ-Armaturen GmbHWaldstr. 778087 MönchweilerDeutschland
AZO GmbH & Co. KG,www.azo.com/de-de,azo-group@azo.com,496291920.0,496292000000.0,AZO GmbH & Co. KGRosenberger Str. 2874706 OsterburkenDeutschland
B + B Thermo-Technik GmbH,www.bb-sensors.com,info@bb-sensors.com,4977183160.0,49771831650.0,B + B Thermo-Technik GmbHHeinrich-Hertz-Str. 478166 DonaueschingenDeutschland
B. Braun Melsungen AG,www.bbraun.de,info@bbraun.de,495661710.0,495662000000.0,B. Braun Melsungen AGCarl-Braun-Str. 134212 MelsungenDeutschland
B. Ketterer Söhne GmbH & Co. KG,www.ketterer.de,info@ketterer.de,49772393230.0,497724000000.0,B. Ketterer Söhne GmbH & Co. KGBahnhofstr. 2078120 FurtwangenDeutschland
B.E.STAT Elektronik Elektrostatik GmbH,www.bestat-esd.com,info@bestat-esd.com,4935200000000.0,493520000000.0,B.E.STAT Elektronik Elektrostatik GmbHZum Alten Dessauer 1301723 KesselsdorfDeutschland
B&R Industrie-Elektronik GmbH,www.br-automation.com,office.de@br-automation.com,49617240190.0,496172000000.0,B&R Industrie-Elektronik GmbHAm Weidenring 5661352 Bad HomburgDeutschland
b+b Automations- und Steuerungstechnik GmbH,www.bb-steuerungstechnik.de,info@bb-automation.com,496068000000.0,1864760.0,N/A
B+S GmbH Logistik und Dienstleistungen,www.b-slogistik.de,info@b-slogistik.de,49542527970.0,4954250000000.0,B+S GmbH Logistik und DienstleistungenAm Teuto 1233829 BorgholzhausenDeutschland
N/A,www.babtec.de,info@babtec.de,4920249600.0,160.0,1994
Bachmann electronic GmbH,www.bachmann.at,vertrieb@bachmann.at,43552234970.0,4355220000000.0,Bachmann electronic GmbHKreuzäckerweg 336800 FELDKIRCH-TOSTERSÖsterreich
bachmann engineering ag,www.bachmann-ag.com,info@bachmann-ag.com,41627524949.0,41627514647.0,bachmann engineering agHenzmannstr. 84800 ZofingenSchweiz
Bachofen AG,www.bachofen.ch,info@bachofen.ch,41449441111.0,41449441233.0,Bachofen AGAckerstr. 428610 UsterSchweiz
BACTOFORCE GmbH,www.bactoforce.de,bactoforce@bactoforce.de,49238391260.0,492384000000.0,BACTOFORCE GmbHEdisonstr. 3 A59199 BönenDeutschland
BAD Gesundheitsvorsorge und Sicherheitstechnik GmbH hauptgeschäftsstelle,www.bad-gmbh.de,info@bad-gmbh.de,49228400720.0,153225.0,N/A
Badger Meter Europa GmbH,www.badgermeter.de,badger@badgermeter.de,49702592080.0,497026000000.0,Badger Meter Europa GmbHNürtinger Str. 7672639 NeuffenDeutschland
BAHSYS GmbH,www.bahsys.de,service@bahsys.de,49220700000000.0,81051491.0,N/A
Baier & Michels GmbH & Co. KG,www.baier-michels.de,info@baier-michels.de,496155000000.0,4961550000000.0,Baier & Michels GmbH & Co. KGCarl-Schneider-Str. 164372 Ober-RamstadtDeutschland
BALLUFF GmbH,www.balluff.com,balluff@balluff.de,4971581730.0,4971585010.0,BALLUFF GmbHSchurwaldstr. 973765 NeuhausenDeutschland
N/A,www.balverzinn.com,cia@balverzinn.com,4923759150.0,492376000000.0,Balver Zinn Josef Jost GmbH & Co. KGBlintroper Weg 1158802 BalveDeutschland
BAM GmbH,www.bam.group,info@bam.group,499603000000.0,4996160000000.0,BAM GmbHDr.-Müller-Str. 2692637 WeidenDeutschland
bar pneumatische Steuerungssysteme GmbH,www.bahr-gmbh.de,bar-info@wattswater.com,49264496070.0,492645000000.0,bar pneumatische Steuerungssysteme GmbHAuf der Hohl 153547 DattenbergDeutschland
Barksdale Control Products GmbH,www.barksdale.de,info@barksdale.de,4960359490.0,496036000000.0,Barksdale Control Products GmbHDorn-Assenheimer-Str. 2761203 ReichelsheimDeutschland
BARLOG plastics GmbH,www.barlogplastics.de,customerservice@barlogplastics.com,49220700000000.0,49226392490.0,BARLOG plastics GmbHAm Weidenbach 8-1051491 OverathDeutschland
Barriquand Technologies Thermiques,www.barriquand.com,info@barriquand.com,33477442220.0,33477442229.0,Barriquand Technologies ThermiquesRue Saint Claude 9-1342334 Roanne CedexFrankreich
BARTEC Top Holding GmbH,www.bartec.de,info@bartec.de,4979315970.0,497932000000.0,BARTEC Top Holding GmbHMax-Eyth-Str. 1697980 Bad MergentheimDeutschland
Barth GmbH,www.barth-maschinenbau.de,info@barth-maschinenbau.de,4986220000000.0,4986220000000.0,Barth GmbHGerhard-Meister-Str. 583342 TachertingDeutschland
BASF 3D Printing Solutions GmbH,www.forward-am.com,N/A,3469115.0,N/A,N/A
Basler AG,www.baslerweb.com,info@baslerweb.com,4941024630.0,494102000000.0,Basler AGAn der Strusbek 60-6222926 AhrensburgDeutschland
Baublys Laser GmbH,www.baublys.de,info@baublys.de,49714185350.0,497142000000.0,Baublys Laser GmbHMauserstr. 1971640 LudwigsburgDeutschland
Paul Bauder GmbH & Co. KG,www.bauder.de,stuttgart@bauder.de,4971188070.0,497119000000.0,Paul Bauder GmbH & Co. KGKorntaler Landstr. 6370499 StuttgartDeutschland
Bauer & Böcker GmbH & Co. KG,www.bauer-boecker.de,info@bauer-boecker.de,49219171075.0,4921920000000.0,Bauer & Böcker GmbH & Co. KGLange Str. 2142857 RemscheidDeutschland
N/A,www.bauergears.com,info@bauergears.com,4971135180.0,497114000000.0,Bauer Gear Motor GmbHEberhard-Bauer-Str. 3773734 EsslingenDeutschland
Bauer GmbH,www.bauer-suedlohn.de,info@bauer-suedlohn.de,4928627090.0,492863000000.0,Bauer GmbHEichendorffstr. 6246354 SüdlohnDeutschland
Bauer Systeme GmbH,www.bauersysteme.de,info@bauersysteme.de,497253000000.0,49072500000000.0,Bauer Systeme GmbHSteinäcker 775015 BrettenDeutschland
Baumann GmbH,www.baumann-automation.com/baumann-cms/index.php,info@baumann-automation.com,49962167540.0,4996220000000.0,Baumann GmbHOskar-von-Miller-Str. 792224 AmbergDeutschland
Baumer Electric AG,www.baumerelectric.ch,sales.ch@baumergroup.com,41527281155.0,41527281144.0,Baumer Electric AGHummelstr. 178501 FrauenfeldSchweiz
Bausch + Ströbel SE & Co. KG,www.bausch-stroebel.com,info@bausch-stroebel.de,4979047010.0,497905000000.0,Bausch + Ströbel SE & Co. KGParkstr. 174532 IlshofenDeutschland
Bayerische Metallwerke GmbH,wolfram-industrie.de,info@wolfram-industrie.de,4981317030.0,498132000000.0,Bayerische Metallwerke GmbHLeitenweg 585221 DachauDeutschland
bc-technology GmbH,www.bc-technology.de,info@bc-technology.de,497022000000.0,49702200000000.0,bc-technology GmbHCarl-Zeiss-Str. 472636 FrickenhausenDeutschland
BCT Technology AG,www.bct-technology.com,info@bct-technology.com,4978529960.0,497853000000.0,BCT Technology AGIm Lossenfeld 977731 WillstättDeutschland
BD Sensors GmbH,www.bdsensors.de,info@bdsensors.de,49923598110.0,499235.0,BD Sensors GmbHBD-Sensors-Str. 195199 ThiersteinDeutschland
BE.services GmbH,www.be-services.net,info@be-services.net,4983200000000.0,4983200000000.0,BE.services GmbHHeisinger Str. 1287437 KemptenDeutschland
Beamex GmbH,www.beamex.com/de,beamex.de@beamex.com,492162000000.0,4921620000000.0,Beamex GmbHAm Nordpark 141069 MönchengladbachDeutschland
Smyczek GmbH,www.smyczek.de,info@smyczek.de,49524670900.0,49709099.0,Smyczek GmbHEiserstr. 9333415 VerlDeutschland
Katek Frickenhausen GmbH,www.bebro.de,info.katek-fr@katek-group.com,49702240030.0,4970220000000.0,Katek Frickenhausen GmbHMax-Planck-Str. 672636 FrickenhausenDeutschland
Bechtle AG,www.bechtle.com,kontakt@bechtle.com,4971329810.0,174172.0,N/A
Beck GmbH Druckkontrolltechnik,www.beck-sensors.com,sales@beck-sensors.com,49715752870.0,497158000000.0,Beck GmbH DruckkontrolltechnikFerdinand-Steinbeis-Str. 471144 SteinenbronnDeutschland
Beck IPC GmbH,www.beck-ipc.com,info@beck-ipc.com,49644130920.0,4964410000000.0,Beck IPC GmbHNauborner Str. 18435578 WetzlarDeutschland
Becker & Müller Schaltungsdruck GmbH,www.becker-mueller.de,Brief@becker-mueller.de,49783291800.0,497833000000.0,Becker & Müller Schaltungsdruck GmbHBildstöckle 1177790 SteinachDeutschland
Beckhoff Automation GmbH & Co. KG,www.beckhoff.de,info@beckhoff.com,4952469630.0,495247000000.0,Beckhoff Automation GmbH & Co. KGHülshorstweg 2033415 VerlDeutschland
BECKTRONIC GmbH,www.becktronic.de,info@becktronic.de,49274392040.0,49274300000000.0,BECKTRONIC GmbHBahnhofstr. 1257586 WeitefeldDeutschland
BEER Fördertechnik GmbH,www.beer-ft.de,info@beer-ft.de,496079000000.0,496164000000.0,BEER Fördertechnik GmbHAm Gewerbepark 4364832 Groß-UmstadtDeutschland
beflex electronic GmbH,www.bebro.de,info@beflex.de,497022000000.0,497022000000.0,beflex electronic GmbHRobert-Bosch-Str. 1172636 FrickenhausenDeutschland
BEHN + BATES Maschinenfabrik GmbH & Co. KG,www.behnbates.com,sales@behnbates.com,4925197960.0,492520000000.0,BEHN + BATES Maschinenfabrik GmbH & Co. KGRobert-Bosch-Str. 648153 MünsterDeutschland
Behringer GmbH,www.behringer.net,info@behringer.net,4972662070.0,497266000000.0,Behringer GmbHIndustriestr. 2374912 KirchardtDeutschland
Beijer Electronics GmbH & Co. KG,www.beijerelectronics.de,info@beijerelectronics.de,4970230000000.0,4970230000000.0,Beijer Electronics GmbH & Co. KGMax-Eyth-Str. 2172622 NürtingenDeutschland
BEKO TECHNOLOGIES GmbH,www.beko-technologies.com,info@beko-technologies.com,4921319880.0,492132000000.0,BEKO TECHNOLOGIES GmbHIm Taubental 741468 NeussDeutschland
BEKUM - Maschinenfabriken GmbH,www.bekum.de,sales@bekum.de,4930749001.0,493075000000.0,BEKUM - Maschinenfabriken GmbHKitzingstr. 15-1912277 BerlinDeutschland
